face_id,n_appearances,n_wins,theta,standard_error,rank,weight,image_path,participant_id
BM-226,24,5,-1.1498608920116458,0.4727553776364624,24,0.009404458048478719,data/raw/cfd/images/CFD-BM-226-276-N.jpg,SIM_008
BM-227,24,15,0.4763533235588384,0.4410691443190836,8,0.04781780467564196,data/raw/cfd/images/CFD-BM-227-191-N.jpg,SIM_008
BM-228,24,11,-0.14835231521176057,0.43635495008082814,14,0.02560256173176996,data/raw/cfd/images/CFD-BM-228-145-N.jpg,SIM_008
BM-229,24,7,-0.793291537865554,0.45336865979514257,21,0.013433521551611073,data/raw/cfd/images/CFD-BM-229-209-N.jpg,SIM_008
BM-231,24,9,-0.4635803604744263,0.44184324924765767,18,0.018680204286773618,data/raw/cfd/images/CFD-BM-231-155-N.jpg,SIM_008
BM-236,24,17,0.8040778619704222,0.4519596697265319,6,0.06636186646669798,data/raw/cfd/images/CFD-BM-236-248-N.jpg,SIM_008
BM-237,24,14,0.31814441082104666,0.43791279441837333,10,0.040820693242862346,data/raw/cfd/images/CFD-BM-237-188-N.jpg,SIM_008
BM-239,24,10,-0.3047973776676984,0.4384135187634587,16,0.02189476028208856,data/raw/cfd/images/CFD-BM-239-136-N.jpg,SIM_008
BF-007,24,10,-0.30952885803101393,0.4383145930822345,16,0.021789713728202112,data/raw/cfd/images/CFD-BF-007-001-N.jpg,SIM_009
BF-242,24,8,-0.6302846795194776,0.446365481017606,20,0.015810625114462552,data/raw/cfd/images/CFD-BF-242-154-N.jpg,SIM_009
BF-255,24,15,0.4724502480467242,0.44139441332703494,9,0.0476278234718457,data/raw/cfd/images/CFD-BF-255-140-N.jpg,SIM_009
BM-211,24,20,1.3465846835131667,0.48416313941083094,1,0.11415435829347195,data/raw/cfd/images/CFD-BM-211-174-N.jpg,SIM_009
BM-212,24,3,-1.5512800397645579,0.501946680114281,24,0.006294566678949459,data/raw/cfd/images/CFD-BM-212-117-N.jpg,SIM_009
BM-213,24,6,-0.970533012016531,0.46110118133609235,23,0.011250739469633638,data/raw/cfd/images/CFD-BM-213-134-N.jpg,SIM_009
BM-214,24,12,0.0022588343573023252,0.43571584906442823,11,0.029761800342005245,data/raw/cfd/images/CFD-BM-214-075-N.jpg,SIM_009
BM-215,24,9,-0.4681887571577095,0.4416047375496779,19,0.01859286884888514,data/raw/cfd/images/CFD-BM-215-155-N.jpg,SIM_009
BM-216,24,11,-0.15308629068540314,0.43637485177102797,14,0.025479662334946446,data/raw/cfd/images/CFD-BM-216-088-N.jpg,SIM_009
BM-217,24,3,-1.5512800397645579,0.5019466801142809,24,0.006294566678949459,data/raw/cfd/images/CFD-BM-217-082-N.jpg,SIM_009
BM-218,24,18,0.9737574953391204,0.46053323700772697,4,0.07862772436094491,data/raw/cfd/images/CFD-BM-218-132-N.jpg,SIM_009
BM-219,24,17,0.8008871244277499,0.45235174531495076,5,0.06614531033020192,data/raw/cfd/images/CFD-BM-219-141-N.jpg,SIM_009
BM-221,24,16,0.6343143613611673,0.44605778664738227,8,0.055996054365954055,data/raw/cfd/images/CFD-BM-221-198-N.jpg,SIM_009
BM-222,24,17,0.8008871244277499,0.4523517453149508,5,0.06614531033020192,data/raw/cfd/images/CFD-BM-222-173-N.jpg,SIM_009
BM-223,24,10,-0.30952885803101393,0.4383145930822342,16,0.021789713728202112,data/raw/cfd/images/CFD-BM-223-171-N.jpg,SIM_009
BM-224,24,10,-0.3095288580310138,0.4383145930822342,15,0.021789713728202112,data/raw/cfd/images/CFD-BM-224-073-N.jpg,SIM_009
BM-225,24,16,0.6343143613611674,0.44605778664738216,7,0.05599605436595406,data/raw/cfd/images/CFD-BM-225-154-N.jpg,SIM_009
BM-226,24,7,-0.7971947752368359,0.452777970836727,22,0.013380147705364515,data/raw/cfd/images/CFD-BM-226-276-N.jpg,SIM_009
BM-227,24,20,1.3465846835131667,0.48416313941083117,1,0.11415435829347195,data/raw/cfd/images/CFD-BM-227-191-N.jpg,SIM_009
BM-228,24,12,0.002258834357302306,0.43571584906442823,12,0.029761800342005245,data/raw/cfd/images/CFD-BM-228-145-N.jpg,SIM_009
BM-229,24,14,0.3139386495569672,0.4381844477567676,10,0.04064620682890642,data/raw/cfd/images/CFD-BM-229-209-N.jpg,SIM_009
BM-231,24,11,-0.15308629068540303,0.43637485177102775,13,0.025479662334946446,data/raw/cfd/images/CFD-BM-231-155-N.jpg,SIM_009
BM-236,24,18,0.9737574953391205,0.460533237007727,3,0.07862772436094492,data/raw/cfd/images/CFD-BM-236-248-N.jpg,SIM_009
BM-237,24,9,-0.4681887571577094,0.4416047375496779,18,0.01859286884888514,data/raw/cfd/images/CFD-BM-237-188-N.jpg,SIM_009
BM-239,24,8,-0.6302846795194776,0.4463654810176057,20,0.015810625114462552,data/raw/cfd/images/CFD-BM-239-136-N.jpg,SIM_009
BF-007,24,16,0.6302446196532516,0.4442121307065962,6,0.05745603773945302,data/raw/cfd/images/CFD-BF-007-001-N.jpg,SIM_010
BF-242,24,7,-0.789119053762983,0.45149525843816496,22,0.01389676974812569,data/raw/cfd/images/CFD-BF-242-154-N.jpg,SIM_010
BF-255,24,13,0.15809540672347497,0.43462174822985844,12,0.035833058223795955,data/raw/cfd/images/CFD-BF-255-140-N.jpg,SIM_010
BM-211,24,15,0.4699629820938296,0.43958888024137355,7,0.04894701843805522,data/raw/cfd/images/CFD-BM-211-174-N.jpg,SIM_010
BM-212,24,2,-1.763478728959743,0.5227042605933349,25,0.005245112788975158,data/raw/cfd/images/CFD-BM-212-117-N.jpg,SIM_010
BM-213,24,8,-0.6233266333472353,0.44501199905610306,20,0.016402747336590435,data/raw/cfd/images/CFD-BM-213-134-N.jpg,SIM_010
BM-214,24,15,0.4699629820938295,0.43958888024137344,9,0.04894701843805521,data/raw/cfd/images/CFD-BM-214-075-N.jpg,SIM_010
BM-215,24,13,0.15809540672347497,0.43462174822985883,12,0.035833058223795955,data/raw/cfd/images/CFD-BM-215-155-N.jpg,SIM_010
BM-216,24,10,-0.30496960157317693,0.4368255078015472,15,0.022551596757747767,data/raw/cfd/images/CFD-BM-216-088-N.jpg,SIM_010
BM-217,24,13,0.15809540672347483,0.4346217482298586,14,0.03583305822379595,data/raw/cfd/images/CFD-BM-217-082-N.jpg,SIM_010
BM-218,24,18,0.9664288833433247,0.4586698190266605,3,0.08041529207319123,data/raw/cfd/images/CFD-BM-218-132-N.jpg,SIM_010
BM-219,24,20,1.3360336478360748,0.482419411959166,1,0.11637399765597288,data/raw/cfd/images/CFD-BM-219-141-N.jpg,SIM_010
BM-221,24,8,-0.6233266333472351,0.44501199905610306,17,0.016402747336590442,data/raw/cfd/images/CFD-BM-221-198-N.jpg,SIM_010
BM-222,24,18,0.9664288833433247,0.45866981902666065,3,0.08041529207319123,data/raw/cfd/images/CFD-BM-222-173-N.jpg,SIM_010
BM-223,24,15,0.4699629820938296,0.43958888024137344,7,0.04894701843805522,data/raw/cfd/images/CFD-BM-223-171-N.jpg,SIM_010
BM-224,24,8,-0.6233266333472351,0.44501199905610317,17,0.016402747336590442,data/raw/cfd/images/CFD-BM-224-073-N.jpg,SIM_010
BM-225,24,17,0.7951973533999903,0.4504845148489102,5,0.06776005269882848,data/raw/cfd/images/CFD-BM-225-154-N.jpg,SIM_010
BM-226,24,7,-0.789119053762983,0.4514952584381647,22,0.01389676974812569,data/raw/cfd/images/CFD-BM-226-276-N.jpg,SIM_010
BM-227,24,14,0.31298320901319865,0.4364319631871934,10,0.04183606153211509,data/raw/cfd/images/CFD-BM-227-191-N.jpg,SIM_010
BM-228,24,6,-0.9613967258051573,0.45989664159507687,24,0.011697542170824596,data/raw/cfd/images/CFD-BM-228-145-N.jpg,SIM_010
BM-229,24,10,-0.30496960157317693,0.43682550780154716,15,0.022551596757747767,data/raw/cfd/images/CFD-BM-229-209-N.jpg,SIM_010
BM-231,24,7,-0.7891190537629829,0.45149525843816474,21,0.01389676974812569,data/raw/cfd/images/CFD-BM-231-155-N.jpg,SIM_010
BM-236,24,19,1.14589118282459,0.4691403648677815,2,0.09622283095186443,data/raw/cfd/images/CFD-BM-236-248-N.jpg,SIM_010
BM-237,24,13,0.158095406723475,0.43462174822985855,11,0.035833058223795955,data/raw/cfd/images/CFD-BM-237-188-N.jpg,SIM_010
BM-239,24,8,-0.6233266333472351,0.44501199905610306,17,0.016402747336590442,data/raw/cfd/images/CFD-BM-239-136-N.jpg,SIM_010
BF-007,24,16,0.6261934852457857,0.44097600493168215,4,0.06016840317888819,data/raw/cfd/images/CFD-BF-007-001-N.jpg,SIM_011
BF-242,24,6,-0.9454418712185206,0.4587869543984465,22,0.012497292163521828,data/raw/cfd/images/CFD-BF-242-154-N.jpg,SIM_011
BF-255,24,14,0.3143715652971626,0.43342651155919043,10,0.044050003438388795,data/raw/cfd/images/CFD-BF-255-140-N.jpg,SIM_011
BM-211,24,16,0.6261934852457857,0.4409760049316821,4,0.06016840317888819,data/raw/cfd/images/CFD-BM-211-174-N.jpg,SIM_011
BM-212,24,2,-1.7463092184594886,0.5228821806724933,25,0.005610526956044426,data/raw/cfd/images/CFD-BM-212-117-N.jpg,SIM_011
BM-213,24,7,-0.7741712198997956,0.45008756934504346,21,0.014831935279496352,data/raw/cfd/images/CFD-BM-213-134-N.jpg,SIM_011
BM-214,24,12,0.01045439997074189,0.43143417040203674,14,0.032505466172364605,data/raw/cfd/images/CFD-BM-214-075-N.jpg,SIM_011
BM-215,24,12,0.010454399970741858,0.4314341704020368,15,0.032505466172364605,data/raw/cfd/images/CFD-BM-215-155-N.jpg,SIM_011
BM-216,24,13,0.1620054298911835,0.431777688243371,11,0.03782458526470089,data/raw/cfd/images/CFD-BM-216-088-N.jpg,SIM_011
BM-217,24,10,-0.29455668002142904,0.43461228551836667,18,0.023960273430033527,data/raw/cfd/images/CFD-BM-217-082-N.jpg,SIM_011
BM-218,24,16,0.6261934852457857,0.4409760049316822,4,0.06016840317888819,data/raw/cfd/images/CFD-BM-218-132-N.jpg,SIM_011
BM-219,24,16,0.6261934852457857,0.4409760049316822,4,0.06016840317888819,data/raw/cfd/images/CFD-BM-219-141-N.jpg,SIM_011
BM-221,24,12,0.010454399970741908,0.43143417040203674,13,0.032505466172364605,data/raw/cfd/images/CFD-BM-221-198-N.jpg,SIM_011
BM-222,24,18,0.9566048957226528,0.45536232193814496,2,0.08372677014805992,data/raw/cfd/images/CFD-BM-222-173-N.jpg,SIM_011
BM-223,24,16,0.6261934852457857,0.4409760049316822,4,0.06016840317888819,data/raw/cfd/images/CFD-BM-223-171-N.jpg,SIM_011
BM-224,24,6,-0.9454418712185206,0.4587869543984464,22,0.012497292163521828,data/raw/cfd/images/CFD-BM-224-073-N.jpg,SIM_011
BM-225,24,16,0.6261934852457857,0.4409760049316823,4,0.06016840317888819,data/raw/cfd/images/CFD-BM-225-154-N.jpg,SIM_011
BM-226,24,8,-0.6096461155926318,0.44331967435029457,19,0.01748437717849446,data/raw/cfd/images/CFD-BM-226-276-N.jpg,SIM_011
BM-227,24,17,0.7882843573679369,0.44718908015496067,3,0.07075606254325122,data/raw/cfd/images/CFD-BM-227-191-N.jpg,SIM_011
BM-228,24,12,0.01045439997074196,0.4314341704020368,12,0.03250546617236461,data/raw/cfd/images/CFD-BM-228-145-N.jpg,SIM_011
BM-229,24,11,-0.14137032819068857,0.4323721022350772,17,0.027926708838759362,data/raw/cfd/images/CFD-BM-229-209-N.jpg,SIM_011
BM-231,24,8,-0.6096461155926318,0.4433196743502946,19,0.01748437717849446,data/raw/cfd/images/CFD-BM-231-155-N.jpg,SIM_011
BM-236,24,19,1.1331508599662985,0.4658792759509809,1,0.09989351065216402,data/raw/cfd/images/CFD-BM-236-248-N.jpg,SIM_011
BM-237,24,6,-0.9454418712185206,0.4587869543984466,22,0.012497292163521828,data/raw/cfd/images/CFD-BM-237-188-N.jpg,SIM_011
BM-239,24,11,-0.1413703281906885,0.4323721022350774,16,0.02792670883875937,data/raw/cfd/images/CFD-BM-239-136-N.jpg,SIM_011
BF-007,24,12,0.006399325720526034,0.4309746022423716,15,0.0322138756945528,data/raw/cfd/images/CFD-BF-007-001-N.jpg,SIM_012
BF-242,24,9,-0.45271657935929666,0.43747863955156535,18,0.020354079870709613,data/raw/cfd/images/CFD-BF-242-154-N.jpg,SIM_012
BF-255,24,18,0.9521618812088711,0.4556448071355457,2,0.08294351528661127,data/raw/cfd/images/CFD-BF-255-140-N.jpg,SIM_012
BM-211,24,20,1.3168389124984183,0.47982991141278414,1,0.11944271316632495,data/raw/cfd/images/CFD-BM-211-174-N.jpg,SIM_012
BM-212,24,6,-0.945619417454521,0.45781509769150924,23,0.012433302259543288,data/raw/cfd/images/CFD-BM-212-117-N.jpg,SIM_012
BM-213,24,3,-1.5193917718146726,0.4998249795680812,25,0.00700487394333601,data/raw/cfd/images/CFD-BM-213-134-N.jpg,SIM_012
BM-214,24,16,0.6214112912469446,0.440989176522609,5,0.05958532074124517,data/raw/cfd/images/CFD-BM-214-075-N.jpg,SIM_012
BM-215,24,8,-0.6114330150721773,0.44249447158151917,19,0.017366879948656152,data/raw/cfd/images/CFD-BM-215-155-N.jpg,SIM_012
BM-216,24,14,0.3097349116061598,0.4331899535891837,8,0.04362947123689105,data/raw/cfd/images/CFD-BM-216-088-N.jpg,SIM_012
BM-217,24,4,-1.3148870399384074,0.48250975231254134,24,0.00859440075537914,data/raw/cfd/images/CFD-BM-217-082-N.jpg,SIM_012
BM-218,24,14,0.3097349116061597,0.4331899535891839,11,0.04362947123689104,data/raw/cfd/images/CFD-BM-218-132-N.jpg,SIM_012
BM-219,24,13,0.15760842048003074,0.43142614034279714,13,0.037472464253426645,data/raw/cfd/images/CFD-BM-219-141-N.jpg,SIM_012
BM-221,24,10,-0.2976466808545877,0.4339571895663375,17,0.023768264710104268,data/raw/cfd/images/CFD-BM-221-198-N.jpg,SIM_012
BM-222,24,18,0.9521618812088711,0.4556448071355456,2,0.08294351528661127,data/raw/cfd/images/CFD-BM-222-173-N.jpg,SIM_012
BM-223,24,13,0.15760842048003076,0.43142614034279714,12,0.037472464253426645,data/raw/cfd/images/CFD-BM-223-171-N.jpg,SIM_012
BM-224,24,8,-0.6114330150721773,0.4424944715815193,19,0.017366879948656152,data/raw/cfd/images/CFD-BM-224-073-N.jpg,SIM_012
BM-225,24,14,0.3097349116061598,0.4331899535891838,8,0.04362947123689105,data/raw/cfd/images/CFD-BM-225-154-N.jpg,SIM_012
BM-226,24,8,-0.6114330150721773,0.44249447158151906,19,0.017366879948656152,data/raw/cfd/images/CFD-BM-226-276-N.jpg,SIM_012
BM-227,24,15,0.46392171058509396,0.4363365350221065,6,0.0509028883123132,data/raw/cfd/images/CFD-BM-227-191-N.jpg,SIM_012
BM-228,24,15,0.4639217105850939,0.4363365350221065,7,0.0509028883123132,data/raw/cfd/images/CFD-BM-228-145-N.jpg,SIM_012
BM-229,24,12,0.006399325720526047,0.4309746022423717,14,0.032213875694552814,data/raw/cfd/images/CFD-BM-229-209-N.jpg,SIM_012
BM-231,24,11,-0.1449877025391649,0.43181142718352916,16,0.027688308648949233,data/raw/cfd/images/CFD-BM-231-155-N.jpg,SIM_012
BM-236,24,17,0.7836087260903134,0.44733531594829734,4,0.07007784406841155,data/raw/cfd/images/CFD-BM-236-248-N.jpg,SIM_012
BM-237,24,14,0.3097349116061598,0.4331899535891837,8,0.04362947123689105,data/raw/cfd/images/CFD-BM-237-188-N.jpg,SIM_012
BM-239,24,8,-0.6114330150721773,0.4424944715815192,19,0.017366879948656152,data/raw/cfd/images/CFD-BM-239-136-N.jpg,SIM_012
BF-007,24,14,0.3029038492563374,0.4348226005232144,10,0.04155174215982701,data/raw/cfd/images/CFD-BF-007-001-N.jpg,SIM_013
BF-242,24,4,-1.3236644343102357,0.48154583428256653,24,0.008169201480526522,data/raw/cfd/images/CFD-BF-242-154-N.jpg,SIM_013
BF-255,24,15,0.4586351476320858,0.438228242509945,6,0.04855371680491106,data/raw/cfd/images/CFD-BF-255-140-N.jpg,SIM_013
BM-211,24,21,1.5271945223212875,0.49989852906823506,1,0.14134873330973835,data/raw/cfd/images/CFD-BM-211-174-N.jpg,SIM_013
BM-212,24,4,-1.3236644343102357,0.4815458342825667,24,0.008169201480526522,data/raw/cfd/images/CFD-BM-212-117-N.jpg,SIM_013
BM-213,24,6,-0.9559138836920504,0.45731978741719587,23,0.011800261788737776,data/raw/cfd/images/CFD-BM-213-134-N.jpg,SIM_013
BM-214,24,14,0.30290384925633745,0.4348226005232145,9,0.04155174215982701,data/raw/cfd/images/CFD-BM-214-075-N.jpg,SIM_013
BM-215,24,12,-0.0027788431272973892,0.4320723341461283,13,0.030607857507194487,data/raw/cfd/images/CFD-BM-215-155-N.jpg,SIM_013
BM-216,24,8,-0.6223269616746545,0.4425145433469131,21,0.016472768749766952,data/raw/cfd/images/CFD-BM-216-088-N.jpg,SIM_013
BM-217,24,9,-0.4635505252628276,0.43776508409481313,18,0.019307334992626265,data/raw/cfd/images/CFD-BM-217-082-N.jpg,SIM_013
BM-218,24,16,0.6179108799640296,0.4431294064040427,5,0.0569370618874191,data/raw/cfd/images/CFD-BM-218-132-N.jpg,SIM_013
BM-219,24,15,0.4586351476320857,0.438228242509945,8,0.04855371680491105,data/raw/cfd/images/CFD-BM-219-141-N.jpg,SIM_013
BM-221,24,12,-0.0027788431272973827,0.4320723341461284,12,0.030607857507194487,data/raw/cfd/images/CFD-BM-221-198-N.jpg,SIM_013
BM-222,24,17,0.7821275445055823,0.4497077917970028,4,0.0670985976871756,data/raw/cfd/images/CFD-BM-222-173-N.jpg,SIM_013
BM-223,24,11,-0.1549656875100486,0.4326382156398541,14,0.026286878882738108,data/raw/cfd/images/CFD-BM-223-171-N.jpg,SIM_013
BM-224,24,10,-0.30817604224613654,0.4345130551037988,16,0.02255280747406373,data/raw/cfd/images/CFD-BM-224-073-N.jpg,SIM_013
BM-225,24,18,0.9529186479163532,0.45822492861658953,3,0.07959523651793514,data/raw/cfd/images/CFD-BM-225-154-N.jpg,SIM_013
BM-226,24,9,-0.4635505252628276,0.43776508409481296,18,0.019307334992626265,data/raw/cfd/images/CFD-BM-226-276-N.jpg,SIM_013
BM-227,24,15,0.45863514763208574,0.438228242509945,7,0.04855371680491106,data/raw/cfd/images/CFD-BM-227-191-N.jpg,SIM_013
BM-228,24,13,0.14947937751563664,0.43279318518231963,11,0.035641652854618275,data/raw/cfd/images/CFD-BM-228-145-N.jpg,SIM_013
BM-229,24,10,-0.30817604224613654,0.43451305510379895,16,0.02255280747406373,data/raw/cfd/images/CFD-BM-229-209-N.jpg,SIM_013
BM-231,24,7,-0.7859027487227933,0.4489447234344116,22,0.013987063289693843,data/raw/cfd/images/CFD-BM-231-155-N.jpg,SIM_013
BM-236,24,20,1.322621070633596,0.482697207084824,2,0.11519849351360324,data/raw/cfd/images/CFD-BM-236-248-N.jpg,SIM_013
BM-237,24,9,-0.4635505252628276,0.437765084094813,18,0.019307334992626265,data/raw/cfd/images/CFD-BM-237-188-N.jpg,SIM_013
BM-239,24,11,-0.15496568751004863,0.4326382156398541,15,0.026286878882738108,data/raw/cfd/images/CFD-BM-239-136-N.jpg,SIM_013
BF-007,24,15,0.4869451813649807,0.4427550422048812,9,0.04697142638808001,data/raw/cfd/images/CFD-BF-007-001-N.jpg,SIM_014
BF-242,24,8,-0.6271340016187977,0.44917853243429956,20,0.01541683793707413,data/raw/cfd/images/CFD-BF-242-154-N.jpg,SIM_014
BF-255,24,17,0.8172786133700554,0.4534326961903854,4,0.06535754571909679,data/raw/cfd/images/CFD-BF-255-140-N.jpg,SIM_014
BM-211,24,17,0.8172786133700553,0.4534326961903854,6,0.06535754571909679,data/raw/cfd/images/CFD-BM-211-174-N.jpg,SIM_014
BM-212,24,0,-2.3359245729122966,0.5918628247250814,25,0.002791752998405842,data/raw/cfd/images/CFD-BM-212-117-N.jpg,SIM_014
BM-213,24,8,-0.6271340016187977,0.4491785324342994,20,0.01541683793707413,data/raw/cfd/images/CFD-BM-213-134-N.jpg,SIM_014
BM-214,24,11,-0.14393672195345833,0.4384082864273649,14,0.024994544081867208,data/raw/cfd/images/CFD-BM-214-075-N.jpg,SIM_014
BM-215,24,9,-0.46278083197411907,0.44411880828700767,17,0.018170755377070504,data/raw/cfd/images/CFD-BM-215-155-N.jpg,SIM_014
BM-216,24,12,0.01297330934361701,0.4375539882207725,12,0.02924087606519896,data/raw/cfd/images/CFD-BM-216-088-N.jpg,SIM_014
BM-217,24,7,-0.7966270158578689,0.45593825429544016,22,0.013013239605717892,data/raw/cfd/images/CFD-BM-217-082-N.jpg,SIM_014
BM-218,24,20,1.3649064809716724,0.48477618429256647,1,0.11301276390567822,data/raw/cfd/images/CFD-BM-218-132-N.jpg,SIM_014
BM-219,24,17,0.8172786133700553,0.4534326961903854,6,0.06535754571909679,data/raw/cfd/images/CFD-BM-219-141-N.jpg,SIM_014
BM-221,24,12,0.012973309343617017,0.4375539882207727,11,0.02924087606519896,data/raw/cfd/images/CFD-BM-221-198-N.jpg,SIM_014
BM-222,24,19,1.1726629167941007,0.471750111573558,3,0.09324749576286015,data/raw/cfd/images/CFD-BM-222-173-N.jpg,SIM_014
BM-223,24,16,0.6498154315794142,0.44727800477549673,8,0.05527991920276947,data/raw/cfd/images/CFD-BM-223-171-N.jpg,SIM_014
BM-224,24,7,-0.7966270158578689,0.4559382542954402,22,0.013013239605717892,data/raw/cfd/images/CFD-BM-224-073-N.jpg,SIM_014
BM-225,24,12,0.01297330934361697,0.43755398822077246,13,0.02924087606519896,data/raw/cfd/images/CFD-BM-225-154-N.jpg,SIM_014
BM-226,24,4,-1.3545806680254522,0.48959622604708924,24,0.007448507064282049,data/raw/cfd/images/CFD-BM-226-276-N.jpg,SIM_014
BM-227,24,20,1.3649064809716724,0.48477618429256647,1,0.11301276390567822,data/raw/cfd/images/CFD-BM-227-191-N.jpg,SIM_014
BM-228,24,14,0.32730806535403584,0.4396915570040693,10,0.040040936834297616,data/raw/cfd/images/CFD-BM-228-145-N.jpg,SIM_014
BM-229,24,9,-0.4627808319741192,0.4441188082870075,18,0.018170755377070504,data/raw/cfd/images/CFD-BM-229-209-N.jpg,SIM_014
BM-231,24,10,-0.30213622239002536,0.44057112811660537,16,0.021337328783650807,data/raw/cfd/images/CFD-BM-231-155-N.jpg,SIM_014
BM-236,24,17,0.8172786133700554,0.4534326961903854,4,0.06535754571909679,data/raw/cfd/images/CFD-BM-236-248-N.jpg,SIM_014
BM-237,24,10,-0.3021362223900253,0.4405711281166054,15,0.021337328783650807,data/raw/cfd/images/CFD-BM-237-188-N.jpg,SIM_014
BM-239,24,9,-0.4627808319741192,0.44411880828700756,18,0.018170755377070504,data/raw/cfd/images/CFD-BM-239-136-N.jpg,SIM_014
BF-007,24,16,0.6177621629481514,0.4374508027096329,5,0.06272799351690145,data/raw/cfd/images/CFD-BF-007-001-N.jpg,SIM_015
BF-242,24,9,-0.4382908800473148,0.43525408965501305,21,0.021818424482156335,data/raw/cfd/images/CFD-BF-242-154-N.jpg,SIM_015
BF-255,24,16,0.6177621629481514,0.4374508027096333,5,0.06272799351690145,data/raw/cfd/images/CFD-BF-255-140-N.jpg,SIM_015
BM-211,24,13,0.1627077359492226,0.4282626733460452,10,0.03979548201266677,data/raw/cfd/images/CFD-BM-211-174-N.jpg,SIM_015
BM-212,24,2,-1.7238112529525014,0.5226043422243217,25,0.006032939671609537,data/raw/cfd/images/CFD-BM-212-117-N.jpg,SIM_015
BM-213,24,4,-1.295278442822227,0.4823038327338341,24,0.009260584890697789,data/raw/cfd/images/CFD-BM-213-134-N.jpg,SIM_015
BM-214,24,15,0.4633058946665749,0.4328907082216064,7,0.05375042356708012,data/raw/cfd/images/CFD-BM-214-075-N.jpg,SIM_015
BM-215,24,8,-0.5952762754855743,0.4405913143682811,22,0.01864856831408468,data/raw/cfd/images/CFD-BM-215-155-N.jpg,SIM_015
BM-216,24,13,0.1627077359492225,0.4282626733460451,12,0.039795482012666764,data/raw/cfd/images/CFD-BM-216-088-N.jpg,SIM_015
BM-217,24,9,-0.43829088004731465,0.4352540896550134,20,0.021818424482156335,data/raw/cfd/images/CFD-BM-217-082-N.jpg,SIM_015
BM-218,24,17,0.7768446527978236,0.44374199298848566,1,0.07354447354135969,data/raw/cfd/images/CFD-BM-218-132-N.jpg,SIM_015
BM-219,24,17,0.7768446527978234,0.4437419929884856,3,0.07354447354135968,data/raw/cfd/images/CFD-BM-219-141-N.jpg,SIM_015
BM-221,24,13,0.1627077359492225,0.4282626733460452,12,0.039795482012666764,data/raw/cfd/images/CFD-BM-221-198-N.jpg,SIM_015
BM-222,24,14,0.3120434323414816,0.42986984931274425,8,0.04620504932984253,data/raw/cfd/images/CFD-BM-222-173-N.jpg,SIM_015
BM-223,24,13,0.16270773594922255,0.4282626733460453,11,0.039795482012666764,data/raw/cfd/images/CFD-BM-223-171-N.jpg,SIM_015
BM-224,24,6,-0.9269621710629945,0.45667603287987724,23,0.013384314767012587,data/raw/cfd/images/CFD-BM-224-073-N.jpg,SIM_015
BM-225,24,14,0.3120434323414816,0.42986984931274425,8,0.04620504932984253,data/raw/cfd/images/CFD-BM-225-154-N.jpg,SIM_015
BM-226,24,11,-0.13480496390507796,0.4290525278106281,16,0.029554638084882432,data/raw/cfd/images/CFD-BM-226-276-N.jpg,SIM_015
BM-227,24,17,0.7768446527978236,0.44374199298848555,1,0.07354447354135969,data/raw/cfd/images/CFD-BM-227-191-N.jpg,SIM_015
BM-228,24,10,-0.2852231471591356,0.4314482501309467,18,0.02542727725483394,data/raw/cfd/images/CFD-BM-228-145-N.jpg,SIM_015
BM-229,24,11,-0.134804963905078,0.42905252781062814,17,0.029554638084882432,data/raw/cfd/images/CFD-BM-229-209-N.jpg,SIM_015
BM-231,24,13,0.16270773594922244,0.4282626733460451,14,0.039795482012666764,data/raw/cfd/images/CFD-BM-231-155-N.jpg,SIM_015
BM-236,24,17,0.7768446527978234,0.4437419929884856,3,0.07354447354135968,data/raw/cfd/images/CFD-BM-236-248-N.jpg,SIM_015
BM-237,24,12,0.0141317483631063,0.4279980202126395,15,0.03430109922350935,data/raw/cfd/images/CFD-BM-237-188-N.jpg,SIM_015
BM-239,24,10,-0.2852231471591356,0.4314482501309467,18,0.02542727725483394,data/raw/cfd/images/CFD-BM-239-136-N.jpg,SIM_015
BF-007,24,17,0.7615471131846813,0.4432505067220287,2,0.07348047515879795,data/raw/cfd/images/CFD-BF-007-001-N.jpg,SIM_016
BF-242,24,7,-0.757303209961032,0.44419817183645105,22,0.016089540519300595,data/raw/cfd/images/CFD-BF-242-154-N.jpg,SIM_016
BF-255,24,15,0.4490678504764014,0.4318968460927874,8,0.053760578885850056,data/raw/cfd/images/CFD-BF-255-140-N.jpg,SIM_016
BM-211,24,15,0.44906785047640146,0.4318968460927874,7,0.053760578885850056,data/raw/cfd/images/CFD-BM-211-174-N.jpg,SIM_016
BM-212,24,4,-1.2843549958770184,0.4779749142385231,25,0.009498345426149885,data/raw/cfd/images/CFD-BM-212-117-N.jpg,SIM_016
BM-213,24,6,-0.9234392526573169,0.4529010205078759,24,0.013626730763411858,data/raw/cfd/images/CFD-BM-213-134-N.jpg,SIM_016
BM-214,24,10,-0.2925729616816225,0.4290019543954795,18,0.025607868101144814,data/raw/cfd/images/CFD-BM-214-075-N.jpg,SIM_016
BM-215,24,8,-0.5978477340964137,0.4374828180456661,21,0.018870972210644498,data/raw/cfd/images/CFD-BM-215-155-N.jpg,SIM_016
BM-216,24,11,-0.14407634757072663,0.4269218013140129,17,0.02970740276435398,data/raw/cfd/images/CFD-BM-216-088-N.jpg,SIM_016
