participant_id,face_id,theta,rank,standard_error,weight
SIM_014,BM-231,-0.30213622239002536,16,0.44057112811660537,0.021337328783650807
SIM_014,BM-236,0.8172786133700554,4,0.4534326961903854,0.06535754571909679
SIM_014,BM-237,-0.3021362223900253,15,0.4405711281166054,0.021337328783650807
SIM_014,BM-239,-0.4627808319741192,18,0.44411880828700756,0.018170755377070504
SIM_015,BF-007,0.6177621629481514,5,0.4374508027096329,0.06272799351690145
SIM_015,BF-242,-0.4382908800473148,21,0.43525408965501305,0.021818424482156335
SIM_015,BF-255,0.6177621629481514,5,0.4374508027096333,0.06272799351690145
SIM_015,BM-211,0.1627077359492226,10,0.4282626733460452,0.03979548201266677
SIM_015,BM-212,-1.7238112529525014,25,0.5226043422243217,0.006032939671609537
SIM_015,BM-213,-1.295278442822227,24,0.4823038327338341,0.009260584890697789
SIM_015,BM-214,0.4633058946665749,7,0.4328907082216064,0.05375042356708012
SIM_015,BM-215,-0.5952762754855743,22,0.4405913143682811,0.01864856831408468
SIM_015,BM-216,0.1627077359492225,12,0.4282626733460451,0.039795482012666764
SIM_015,BM-217,-0.43829088004731465,20,0.4352540896550134,0.021818424482156335
SIM_015,BM-218,0.7768446527978236,1,0.44374199298848566,0.07354447354135969
SIM_015,BM-219,0.7768446527978234,3,0.4437419929884856,0.07354447354135968
SIM_015,BM-221,0.1627077359492225,12,0.4282626733460452,0.039795482012666764
SIM_015,BM-222,0.3120434323414816,8,0.42986984931274425,0.04620504932984253
SIM_015,BM-223,0.16270773594922255,11,0.4282626733460453,0.039795482012666764
SIM_015,BM-224,-0.9269621710629945,23,0.45667603287987724,0.013384314767012587
SIM_015,BM-225,0.3120434323414816,8,0.42986984931274425,0.04620504932984253
SIM_015,BM-226,-0.13480496390507796,16,0.4290525278106281,0.029554638084882432
SIM_015,BM-227,0.7768446527978236,1,0.44374199298848555,0.07354447354135969
SIM_015,BM-228,-0.2852231471591356,18,0.4314482501309467,0.02542727725483394
SIM_015,BM-229,-0.134804963905078,17,0.42905252781062814,0.029554638084882432
SIM_015,BM-231,0.16270773594922244,14,0.4282626733460451,0.039795482012666764
SIM_015,BM-236,0.7768446527978234,3,0.4437419929884856,0.07354447354135968
SIM_015,BM-237,0.0141317483631063,15,0.4279980202126395,0.03430109922350935
SIM_015,BM-239,-0.2852231471591356,18,0.4314482501309467,0.02542727725483394
SIM_016,BF-007,0.7615471131846813,2,0.4432505067220287,0.07348047515879795
SIM_016,BF-242,-0.757303209961032,22,0.44419817183645105,0.016089540519300595
SIM_016,BF-255,0.4490678504764014,8,0.4318968460927874,0.053760578885850056
SIM_016,BM-211,0.44906785047640146,7,0.4318968460927874,0.053760578885850056
SIM_016,BM-212,-1.2843549958770184,25,0.4779749142385231,0.009498345426149885
SIM_016,BM-213,-0.9234392526573169,24,0.4529010205078759,0.013626730763411858
SIM_016,BM-214,-0.2925729616816225,18,0.4290019543954795,0.025607868101144814
SIM_016,BM-215,-0.5978477340964137,21,0.4374828180456661,0.018870972210644498
SIM_016,BM-216,-0.14407634757072663,17,0.4269218013140129,0.02970740276435398
SIM_016,BM-217,0.003230827490951006,13,0.4261701991740024,0.034422259759362146
SIM_016,BM-218,0.0032308274909510293,12,0.4261701991740024,0.034422259759362146
SIM_016,BM-219,0.6028827426304308,3,0.436712628267473,0.06269961807276804
SIM_016,BM-221,-0.14407634757072657,16,0.42692180131401314,0.02970740276435398
SIM_016,BM-222,0.2986763689512449,9,0.42860986991455013,0.04625404791419855
SIM_016,BM-223,0.6028827426304308,3,0.43671262826747315,0.06269961807276804
SIM_016,BM-224,-0.7573032099610321,23,0.44419817183645083,0.016089540519300595
SIM_016,BM-225,0.6028827426304308,3,0.43671262826747304,0.06269961807276804
SIM_016,BM-226,0.0032308274909509543,14,0.4261701991740024,0.034422259759362146
SIM_016,BM-227,0.6028827426304307,6,0.43671262826747304,0.06269961807276804
SIM_016,BM-228,0.15044839796971646,10,0.42672496574359425,0.039881837175235434
SIM_016,BM-229,0.003230827490950844,15,0.4261701991740024,0.034422259759362146
SIM_016,BM-231,-0.2925729616816225,18,0.42900195439547945,0.025607868101144814
SIM_016,BM-236,1.100465441128394,1,0.46272140122341604,0.10312460916936854
SIM_016,BM-237,0.003230827490951049,11,0.4261701991740024,0.034422259759362146
SIM_016,BM-239,-0.44341110910580683,20,0.4324808042215547,0.02202243055301152
SIM_017,BF-007,-0.4550469254832972,18,0.4377177659437836,0.02021965010680292
SIM_017,BF-242,-1.3172189983173586,24,0.4822760895910892,0.008537624745732164
SIM_017,BF-255,0.6215226354238299,6,0.4414574477424116,0.0593364904498499
SIM_017,BM-211,0.6215226354238299,6,0.44145744774241147,0.0593364904498499
SIM_017,BM-212,-1.1272178323144382,23,0.4686293189368186,0.010324131326685472
SIM_017,BM-213,-1.3172189983173586,24,0.48227608959108875,0.008537624745732164
SIM_017,BM-214,0.0049268869596786995,13,0.4313732249659234,0.032028582958552265
SIM_017,BM-215,-0.2997417121740318,17,0.434259911611804,0.023616842492716606
SIM_017,BM-216,0.15650378663141204,12,0.43185741552441587,0.03727063015730873
SIM_017,BM-217,-0.6139346300919857,21,0.4426593124922198,0.01724922482042924
SIM_017,BM-218,0.7841320743302291,3,0.44779503341006505,0.06981395435712773
SIM_017,BM-219,0.7841320743302291,3,0.44779503341006494,0.06981395435712773
SIM_017,BM-221,-0.14679349991823354,16,0.4321672473005634,0.02751987125156172
SIM_017,BM-222,0.9530845603610428,2,0.4560849686608732,0.08266418153550757
SIM_017,BM-223,0.46361817494830054,8,0.436802749480577,0.05066929012202054
SIM_017,BM-224,0.0049268869596786865,14,0.43137322496592345,0.03202858295855226
SIM_017,BM-225,0.30902300230488083,9,0.4336437797101894,0.04341151970681439
SIM_017,BM-226,-0.4550469254832973,19,0.437717765943784,0.02021965010680292
SIM_017,BM-227,0.784132074330229,5,0.44779503341006494,0.06981395435712771
SIM_017,BM-228,0.1565037866314121,10,0.4318574155244158,0.03727063015730873
SIM_017,BM-229,0.0049268869596786865,14,0.4313732249659234,0.03202858295855226
SIM_017,BM-231,-0.7777883573566433,22,0.4492658838385455,0.014642283560191956
SIM_017,BM-236,1.318483257322786,1,0.48019602980281184,0.11912639733990713
SIM_017,BM-237,0.15650378663141207,11,0.4318574155244159,0.03727063015730873
SIM_017,BM-239,-0.6139346300919856,20,0.44265931249221974,0.017249224820429242
SIM_018,BF-007,0.31946872611766625,10,0.4367449470276461,0.042095101898800606
SIM_018,BF-242,-0.7883297974595477,21,0.4530511797024196,0.013903392371951814
SIM_018,BF-255,0.9726886836958312,2,0.45838172003995464,0.08089494576753445
SIM_018,BM-211,0.8017144920179404,5,0.4503313376106332,0.06818176511194403
SIM_018,BM-212,-1.771029967740724,25,0.5245142153734734,0.005204026722424414
SIM_018,BM-213,-1.3377827230483894,24,0.4859721631021643,0.008025949183240687
SIM_018,BM-214,0.31946872611766625,10,0.43674494702764594,0.042095101898800606
SIM_018,BM-215,-0.45912642370660955,18,0.4413950415233694,0.01932377570679925
SIM_018,BM-216,-0.14474136783742914,16,0.43566219332813927,0.02646230574101352
SIM_018,BM-217,-0.9620918381514352,22,0.4615996080642816,0.011685757881114539
SIM_018,BM-218,0.8017144920179405,4,0.4503313376106332,0.06818176511194404
SIM_018,BM-219,0.47660226842986836,8,0.43973753904725554,0.04925766213120348
SIM_018,BM-221,0.31946872611766625,10,0.4367449470276459,0.042095101898800606
SIM_018,BM-222,1.34143962695296,1,0.48190279355476734,0.11696822191112942
SIM_018,BM-223,0.9726886836958312,2,0.4583817200399547,0.08089494576753445
SIM_018,BM-224,-0.14474136783742908,13,0.4356621933281391,0.02646230574101352
SIM_018,BM-225,0.6368915235904407,7,0.4442050080201736,0.05782112463062685
SIM_018,BM-226,-0.6212095670978842,20,0.4464014764184567,0.01643236878868927
SIM_018,BM-227,0.8017144920179404,5,0.4503313376106332,0.06818176511194403
SIM_018,BM-228,-0.45912642370660955,18,0.4413950415233695,0.01932377570679925
SIM_018,BM-229,-0.1447413678374291,15,0.4356621933281391,0.02646230574101352
SIM_018,BM-231,-0.9620918381514352,22,0.4615996080642815,0.011685757881114539
SIM_018,BM-236,0.4766022684298683,9,0.4397375390472556,0.04925766213120348
SIM_018,BM-237,-0.30070865878926817,17,0.43785416847198383,0.02264080942234632
SIM_018,BM-239,-0.14474136783742908,13,0.43566219332813905,0.02646230574101352
SIM_019,BF-007,-0.0011550174193446366,14,0.427624997177637,0.03327123529922652
SIM_019,BF-242,-0.4509413982145572,20,0.433500277780602,0.021219208612373548
SIM_019,BF-255,0.44884438637363966,6,0.43365943771338167,0.05217965263620334
SIM_019,BM-211,0.44884438637363966,6,0.4336594377133816,0.05217965263620334
SIM_019,BM-212,-0.9327688726905851,23,0.4533573406450057,0.013106120876873607
SIM_019,BM-213,-0.4509413982145571,18,0.433500277780602,0.021219208612373548
SIM_019,BM-214,-0.0011550174193445397,12,0.42762499717763697,0.03327123529922652
SIM_019,BM-215,0.2969716793496379,9,0.4302847735431495,0.044827415959660014
SIM_019,BM-216,-0.2991881931307807,17,0.43018055486009027,0.02469646320135167
SIM_019,BM-217,-0.9327688726905851,23,0.4533573406450059,0.013106120876873607
SIM_019,BM-218,0.6042183261844419,4,0.4385460789252187,0.06095077446856367
SIM_019,BM-219,0.6042183261844419,4,0.4385460789252187,0.06095077446856367
SIM_019,BM-221,0.44884438637363966,6,0.43365943771338167,0.05217965263620334
SIM_019,BM-222,1.2933363811255147,1,0.47846868860779707,0.1214113804216962
SIM_019,BM-223,0.2969716793496379,9,0.4302847735431494,0.044827415959660014
SIM_019,BM-224,-0.14963929023224692,16,0.4282454507137473,0.028680256122711727
SIM_019,BM-225,-0.1496392902322469,15,0.4282454507137475,0.028680256122711727
SIM_019,BM-226,-0.7662029018635975,21,0.44485639258036974,0.015481493369705005
SIM_019,BM-227,0.7645057881584302,3,0.44513529569738136,0.07154696050889393
SIM_019,BM-228,0.14735245505217845,11,0.4282969759433788,0.03859800886513545
SIM_019,BM-229,-0.9327688726905851,23,0.4533573406450059,0.013106120876873607
SIM_019,BM-231,-0.7662029018635975,21,0.4448563925803698,0.015481493369705005
SIM_019,BM-236,0.9313606477707279,2,0.45370142289288606,0.08453865488761068
SIM_019,BM-237,-0.45094139821455714,19,0.433500277780602,0.021219208612373548
SIM_019,BM-239,-0.0011550174193445892,13,0.42762499717763713,0.03327123529922652
SIM_020,BF-007,0.17373297921935904,13,0.4306700443058497,0.039148101418214454
SIM_020,BF-242,-0.7626592508411378,22,0.45146605783886623,0.015347608995509814
SIM_020,BF-255,0.47784661866154315,6,0.4347955270425064,0.053062240077521826
SIM_020,BM-211,0.17373297921935907,12,0.4306700443058496,0.039148101418214454
SIM_020,BM-212,-1.9998681493399455,25,0.5547540029570068,0.004453769417051347
SIM_020,BM-213,-1.1175132842899065,23,0.47219362816218974,0.010762906754127673
SIM_020,BM-214,-0.1282091330510504,18,0.43195867928312714,0.028945357079148457
SIM_020,BM-215,0.023057933709252347,16,0.4306557032381517,0.03367234511342856
SIM_020,BM-216,-0.4370565485232529,19,0.43864256928554896,0.02125436738925618
SIM_020,BM-217,-0.7626592508411377,21,0.45146605783886623,0.015347608995509814
SIM_020,BM-218,0.7940122385765402,1,0.4451407678798835,0.0727938290310875
SIM_020,BM-219,0.7940122385765402,1,0.4451407678798836,0.0727938290310875
SIM_020,BM-221,0.4778466186615431,9,0.43479552704250635,0.053062240077521826
SIM_020,BM-222,0.7940122385765402,1,0.44514076787988344,0.0727938290310875
SIM_020,BM-223,0.02305793370925233,17,0.43065570323815167,0.03367234511342856
SIM_020,BM-224,-1.311244888358303,24,0.48651055243647373,0.00886733285764939
SIM_020,BM-225,0.63372646639669,4,0.43910344326390793,0.06201308513697723
SIM_020,BM-226,0.02305793370925244,14,0.43065570323815167,0.03367234511342856
SIM_020,BM-227,0.4778466186615431,9,0.4347955270425062,0.053062240077521826
SIM_020,BM-228,0.4778466186615431,9,0.4347955270425063,0.053062240077521826
SIM_020,BM-229,0.47784661866154315,6,0.4347955270425064,0.053062240077521826
SIM_020,BM-231,0.02305793370925236,15,0.43065570323815167,0.03367234511342856
SIM_020,BM-236,0.63372646639669,4,0.43910344326390793,0.06201308513697723
SIM_020,BM-237,0.47784661866154315,6,0.43479552704250635,0.053062240077521826
SIM_020,BM-239,-0.43705654852325293,20,0.438642569285549,0.02125436738925618
